Designator,Val,Package,Mid X,Mid Y,Rotation,Layer
C1,100nF,C_0603_1608Metric,22.733,-97.79,180.0,top
C2,22uF,C_1206_3216Metric,77.714,-93.98,90.0,top
C3,22uF,C_1206_3216Metric,80.264,-93.98,90.0,top
C4,22uF,C_1206_3216Metric,82.764,-93.98,90.0,top
C5,22uF,C_1206_3216Metric,85.264,-93.98,90.0,top
C6,22uF,C_1206_3216Metric,94.655,-94.283,90.0,top
C7,22uF,C_1206_3216Metric,97.155,-94.283,90.0,top
C8,22uF,C_1206_3216Metric,99.655,-94.283,90.0,top
C9,22uF,C_1206_3216Metric,102.155,-94.283,90.0,top
D1,1N4148WS,D_SOD-323,19.431,-96.266,0.0,top
D10,LED,LED_0805_2012Metric,90.5,-94.5,90.0,top
D11,LED,LED_0805_2012Metric,107.5,-94.5,90.0,top
D12,LED,LED_0805_2012Metric,124.5,-94.5,90.0,top
D13,LED,LED_0805_2012Metric,141.5,-94.5,90.0,top
D14,LED,LED_0805_2012Metric,158.5,-94.5,90.0,top
D15,LED,LED_0805_2012Metric,175.5,-94.5,90.0,top
D16,LED,LED_0805_2012Metric,192.5,-94.5,90.0,top
D17,LED,LED_0805_2012Metric,209.5,-94.5,90.0,top
D18,LED,LED_0805_2012Metric,226.5,-94.5,90.0,top
D19,LED,LED_0805_2012Metric,243.5,-94.5,90.0,top
D2,1N4148WS,D_SOD-323,19.431,-92.964,0.0,top
D20,LED,LED_0805_2012Metric,260.5,-94.5,90.0,top
D3,1N4148WS,D_SOD-323,25.273,-96.901,-90.0,top
D4,1N4148WS,D_SOD-323,25.273,-91.948,90.0,top
D5,1N4148WS,D_SOD-323,53.594,-94.572,-90.0,top
D6,LED,LED_0805_2012Metric,22.5,-94.5,90.0,top
D7,LED,LED_0805_2012Metric,39.5,-94.5,90.0,top
D8,LED,LED_0805_2012Metric,56.5,-94.5,90.0,top
D9,LED,LED_0805_2012Metric,73.5,-94.0,90.0,top
R1,100R,R_0805_handsolder-smalltext,51.308,-94.726,90.0,top
R2,100R,R_0603_smalltext,43.18,-93.726,90.0,top
R3,10R,R_0603_smalltext,28.067,-90.424,180.0,top
R4,10R,R_0603_smalltext,69.4925,-92.583,0.0,top
R5,10R,R_0603_smalltext,120.777,-92.583,0.0,top
R6,10R,R_0603_smalltext,171.958,-92.456,0.0,top
R7,10R,R_0603_smalltext,222.25,-92.964,0.0,top
RV1,200R,Potentiometer_Bourns_TC33X_Vertical,46.99,-94.207,90.0,top
U1,LM317_TO-252,TO-252-2,32.053,-94.72,0.0,top
