Comment,Designator,Footprint,LCSC
100nF,C1,C_0603_1608Metric,C14663
1N4148WS,"D1,D2,D3,D4,D5",D_SOD-323,C2128
100uF,C2,CP_Elec_6.3x7.7,C59935
500R,RV1,Potentiometer_Bourns_TC33X_Vertical,C720649
LM317_SOT-223,U1,SOT-223-3_TabPin2,C84244
100R,R1,R_0402_1005Metric,
100R,R2,R_0402_1005Metric,
