Comment,Designator,Footprint,LCSC
10k,"R1,R2,R3",R_0805_handsolder-smalltext,C17414
1k,R4,R_0805_handsolder-smalltext,C17513
NPN_TOR,"Q1,Q2,Q3",SOT-23,C2145
D,"D1,D2,D3,D4,D5,D6",D_SMA,C22452
2200uF,"C2,C3",CP_Elec_18x17.5,C249505
1R,"R5,R6,R7,R8",R_0805_handsolder-smalltext,C25271
100k,RV1,Potentiometer_Bourns_3314J_Vertical,C51284
LMV358,U1,SOP-8_5.28x5.23mm_P1.27mm,C63813
220uF,C1,CP_Elec_6.3x7.7,C7471881
