Comment,Designator,Footprint,LCSC
Screw_Terminal_01x08,J3,"TerminalBlock_Phoenix_MPT-0,5-8-2.54_1x08_P2.54mm_Horizontal",
Screw_Terminal_01x08,J2,"TerminalBlock_Phoenix_MPT-0,5-8-2.54_1x08_P2.54mm_Horizontal",
DB15_Female_MountingHoles,J1,DSUB-15_Female_Horizontal_P2.77x2.84mm_EdgePinOffset4.94mm_Housed_MountingHolesOffset7.48mm,
