Designator,Val,Package,Mid X,Mid Y,Rotation,Layer
C1,100nF,C_0603_1608Metric,30.95,-94.611,90.0,top
C2,22uF,C_1206_3216Metric,60.96,-94.5,-90.0,top
C3,22uF,C_1206_3216Metric,63.373,-94.5,-90.0,top
C4,22uF,C_1206_3216Metric,65.786,-94.5,-90.0,top
C5,22uF,C_1206_3216Metric,68.199,-94.5,-90.0,top
C6,22uF,C_1206_3216Metric,74.269,-94.5,-90.0,top
C7,22uF,C_1206_3216Metric,76.682,-94.5,-90.0,top
C8,22uF,C_1206_3216Metric,79.095,-94.5,-90.0,top
C9,22uF,C_1206_3216Metric,81.5,-94.5,-90.0,top
D1,1N4148WS,D_SOD-323,26.251,-95.894,0.0,top
D10,LED,LED_0805_2012Metric,87.0,-94.5,90.0,top
D11,LED,LED_0805_2012Metric,103.0,-94.513,90.0,top
D12,LED,LED_0805_2012Metric,119.0,-94.5,90.0,top
D13,LED,LED_0805_2012Metric,135.0,-94.5,90.0,top
D14,LED,LED_0805_2012Metric,151.0,-94.513,90.0,top
D15,LED,LED_0805_2012Metric,167.0,-94.5,90.0,top
D16,LED,LED_0805_2012Metric,183.0,-94.5,90.0,top
D17,LED,LED_0805_2012Metric,199.0,-94.513,90.0,top
D18,LED,LED_0805_2012Metric,215.0,-94.513,90.0,top
D19,LED,LED_0805_2012Metric,231.0,-94.513,90.0,top
D2,1N4148WS,D_SOD-323,26.251,-93.763,0.0,top
D20,LED,LED_0805_2012Metric,247.0,-94.513,90.0,top
D21,LED,LED_0805_2012Metric,263.0,-94.5,90.0,top
D22,LED,LED_0805_2012Metric,279.0,-94.5,90.0,top
D23,LED,LED_0805_2012Metric,295.0,-94.5,90.0,top
D3,1N4148WS,D_SOD-323,29.0,-96.563,-90.0,top
D4,1N4148WS,D_SOD-323,29.0,-93.063,90.0,top
D5,1N4148WS,D_SOD-323,58.801,-94.234,90.0,top
D6,LED,LED_0805_2012Metric,23.0,-94.513,90.0,top
D7,LED,LED_0805_2012Metric,39.0,-94.013,90.0,top
D8,LED,LED_0805_2012Metric,55.0,-94.5,90.0,top
D9,LED,LED_0805_2012Metric,71.0,-94.5,90.0,top
R1,100R,R_0805_handsolder-smalltext,58.039,-97.79,180.0,top
R2,100R,R_0603_smalltext,33.744,-97.418,180.0,top
R3,10R,R_0603_smalltext,23.8995,-91.207,180.0,top
R4,10R,R_0603_smalltext,70.231,-91.313,0.0,top
R5,10R,R_0603_smalltext,115.0,-93.0,0.0,top
R6,10R,R_0603_smalltext,163.0875,-92.513,0.0,top
R7,10R,R_0603_smalltext,211.0875,-92.5,0.0,top
R8,10R,R_0603_smalltext,259.08,-91.44,0.0,top
RV1,500R,Potentiometer_Bourns_TC33X_Vertical,33.744,-93.835,90.0,top
U1,LM317_TO-252,TO-252-2,47.244,-94.107,0.0,top
