Designator,Val,Package,Mid X,Mid Y,Rotation,Layer
D1201,D,Diode_Bridge_DIP-4_W7.62mm_P5.08mm,26.0,-8.0,-90.0,top
J1201,tracks,"TerminalBlock_Phoenix_MKDS-1,5-2-5.08_1x02_P5.08mm_Horizontal",5.5,-7.965,-90.0,top
J1202,ter,"TerminalBlock_Phoenix_MKDS-1,5-3-5.08_1x03_P5.08mm_Horizontal",47.125,-8.015,90.0,top
J1203,ter,PinHeader_1x03_P2.54mm_Horizontal,48.0,-8.0,0.0,top
R1201,100R,R_Axial_DIN0204_L3.6mm_D1.6mm_P7.62mm_Horizontal,19.98,-8.0,90.0,top
R1202,10k,R_Axial_DIN0204_L3.6mm_D1.6mm_P7.62mm_Horizontal,32.211,-7.99,90.0,top
U1201,EL814,DIP-4_W7.62mm,36.5,-8.0,90.0,top
