Comment,Designator,Footprint,LCSC
RJ45_IN,"J501,J502",RJ45_Amphenol_54602-x08_Horizontal,C3000197
2k2,"R1002,R1102,R1202,R1302,R1402,R1502,R1602,R1702,R1802,R1902,R2002,R2102,R602,R702,R802,R902",R_0603_smalltext,C4190
EL814S,"U1001,U1101,U1201,U1301,U1401,U1501,U1601,U1701,U1801,U1901,U2001,U2101,U601,U701,U801,U901",SMDIP-4_W9.53mm,C500388
Screw_Terminal_01x03,"J301,J302,J303,J401,J402,J403","TerminalBlock_Phoenix_MKDS-1,5-3-5.08_1x03_P5.08mm_Horizontal",C557666
Arduino_UNO_R3,A201,Arduino_UNO_R3,
