Comment,Designator,Footprint,LCSC
100nF,"C901,C902",C_0603_1608Metric,C14663
Conn_01x04,"J101,J201,J301,J401,J501,J601,J701,J801",JST_SH_BM04B-SRSS-TB_1x04-1MP_P1.00mm_Vertical,C160390
LED,D901,LED_0805_2012Metric_Pad1.15x1.40mm_HandSolder,C2296
3k3,R901,R_0603_smalltext,C22978
10k,"R102,R202,R302,R402,R502,R602,R702,R802",R_0402_NO_SILK,C25744
74HC165,U901,SOIC-16_3.9x9.9mm_P1.27mm,C5613
74HC595,U902,SOIC-16_3.9x9.9mm_P1.27mm,C5947
