Comment,Designator,Footprint,LCSC
FEMALE,J108,"PhoenixContact_MC_1,5_4-G-3.5_1x04_P3.50mm_Horizontal",
FEMALE,J107,"PhoenixContact_MC_1,5_4-G-3.5_1x04_P3.50mm_Horizontal",
FEMALE,J106,"PhoenixContact_MC_1,5_4-G-3.5_1x04_P3.50mm_Horizontal",
FEMALE,J105,"PhoenixContact_MC_1,5_4-G-3.5_1x04_P3.50mm_Horizontal",
MALE,J104,connector_3.50mm_4P horizontal_MALE,
FEMALE,J103,"PhoenixContact_MC_1,5_4-G-3.5_1x04_P3.50mm_Horizontal",
FEMALE,J102,"PhoenixContact_MC_1,5_4-G-3.5_1x04_P3.50mm_Horizontal",
FEMALE,J101,"PhoenixContact_MC_1,5_4-G-3.5_1x04_P3.50mm_Horizontal",
