Designator,Val,Package,Mid X,Mid Y,Rotation,Layer
C1,100nF,C_0603_1608Metric,30.95,-95.098,90.0,top
C2,22uF,C_1206_3216Metric,57.9755,-94.82,-90.0,top
C3,22uF,C_1206_3216Metric,60.3885,-94.82,-90.0,top
C4,22uF,C_1206_3216Metric,62.8015,-94.82,-90.0,top
C5,22uF,C_1206_3216Metric,65.2145,-94.82,-90.0,top
C6,22uF,C_1206_3216Metric,72.009,-95.25,-90.0,top
C7,22uF,C_1206_3216Metric,74.422,-95.25,-90.0,top
C8,22uF,C_1206_3216Metric,76.835,-95.25,-90.0,top
C9,22uF,C_1206_3216Metric,79.24,-95.25,-90.0,top
D1,1N4148WS,D_SOD-323,26.251,-96.381,0.0,top
D10,LED,LED_0805_2012Metric,83.0,-95.0,90.0,top
D11,LED,LED_0805_2012Metric,98.0,-95.0,90.0,top
D12,LED,LED_0805_2012Metric,113.0,-95.0,90.0,top
D13,LED,LED_0805_2012Metric,128.0,-94.987,90.0,top
D14,LED,LED_0805_2012Metric,143.0,-95.0,90.0,top
D15,LED,LED_0805_2012Metric,158.0,-95.0,90.0,top
D16,LED,LED_0805_2012Metric,173.0,-95.0,90.0,top
D17,LED,LED_0805_2012Metric,188.0,-95.0,90.0,top
D18,LED,LED_0805_2012Metric,203.0,-95.0,90.0,top
D19,LED,LED_0805_2012Metric,218.0,-95.0,90.0,top
D2,1N4148WS,D_SOD-323,26.251,-94.25,0.0,top
D20,LED,LED_0805_2012Metric,233.0,-95.0,90.0,top
D3,1N4148WS,D_SOD-323,29.0,-97.05,-90.0,top
D4,1N4148WS,D_SOD-323,29.0,-93.55,90.0,top
D5,1N4148WS,D_SOD-323,57.15,-98.425,180.0,top
D6,LED,LED_0805_2012Metric,23.0,-95.0,90.0,top
D7,LED,LED_0805_2012Metric,38.0,-94.5,90.0,top
D8,LED,LED_0805_2012Metric,52.578,-94.5,90.0,top
D9,LED,LED_0805_2012Metric,68.0,-95.0,90.0,top
R1,100R,R_0805_handsolder-smalltext,53.086,-98.425,180.0,top
R2,100R,R_0603_smalltext,33.744,-97.905,180.0,top
R3,10R,R_0603_smalltext,23.8995,-91.694,180.0,top
R4,10R,R_0603_smalltext,64.9205,-91.567,0.0,top
R5,10R,R_0603_smalltext,109.272,-93.3215,-90.0,top
R6,10R,R_0603_smalltext,154.5,-93.0,0.0,top
R7,10R,R_0603_smalltext,199.5,-93.0,0.0,top
RV1,500R,Potentiometer_Bourns_TC33X_Vertical,33.744,-94.322,90.0,top
U1,LM317_TO-252,TO-252-2,45.2,-94.615,0.0,top
